那些只听前奏就中毒的英文歌,流行-欧美-快乐,介绍：地铁，公交，上班途中，回家路上，一首前奏放松心情,393万,193354032,16,10365
【兴奋 运动】鸡血专用,欧美-运动-兴奋,介绍：熬夜，健身必备歌单！耶巴蒂，莱维贝贝！,57971,5491513,175,106
经典英文歌曲/安静治愈/释放/解压,欧美,介绍：经典英文歌曲，累了就听一下，但永远不要停止前进的脚步,232,25291,193,2
‣欧美R&B||节奏控选入，开嗓抓耳系列,欧美-R&B/Soul-流行,介绍：伴随曲风融合的歌越来越多，这里不单单只有R&B一种曲种，也有包括house和pop其他类型，由于歌曲数量较多，暂时都堆在一起了，能选的标签有限，后续会再做新的歌单进行二次分类，望各位见谅另：歌单会随时不定期更新,16511,1606594,179,34
R&B｜交织于慵懒声线中的撩人节奏,欧美-R&B/Soul-另类/独立,介绍：L：LoveO：OliveV：VitaminsE：EggG：GratitudeA：AtomL：LemonO：OctopusR：RollieE：Energy,10万,6308225,159,230
『宝藏R&B』浪漫呜咽情绪氤氲,欧美-流行-R&B/Soul,介绍：R&B的美妙之处在于温柔的律动和浪漫的氛围！轻易被浪漫的氛围所吸引，循环播放停不下来！这是我的日推歌单，会不会也遇上喜好相同的你呢！歌单时间：2022.06.16歌单达人：贤安xianan,13826,1103924,50,46
声控特辑｜性感男声 开口即心动,流行-欧美,介绍：声控福利歌单性感男嗓，一场听觉盛宴女版歌单:声控特辑｜慵懒女声 开嗓即沉沦启唇，便如星河而我只身遨游不问归期创单时间：2017.10.22封面:为避免不必要误会，封面于2023.9.9更换，原封面Troye Sivan欢迎推荐强推Jealousy (Acoustic)和Fucked Up真的是我珍藏已久的宝藏,20111,1815119,177,197
[欧美民谣] 吟游诗人的醉乡民谣,欧美-民谣-摇滚,介绍：收录自己整理的欧美民谣歌曲。一把吉他，一个人，一首歌，永远说不完的故事。,3165,270697,276,7
『 城市孤人｜Sad LoFi 慢调旋律小众宝藏』,欧美-流行-伤感,介绍：随机播放最佳，推荐音量中上（耳机/音响）私人收藏，欧美小众 Lofi风格（略丧）适合下雨天呀，阴天呀，周末的下午，自己一个人想坐下来静静，放空一下，自己想点事情的时候听。希望你喜欢，也记得要开心。歌单持续更新中….私底下经常有跟身边的朋友分享这些，一律获得好评。大部分歌曲来源自于欧美的一些非常小众的欧美原创歌手。这些歌手做的音乐在网易云上比较冷门，很大一部分歌手粉丝都是三位数的，很多资源也都是版权，或者根本没发布在网易云上，不过没关系，也是心血来潮，想着那就尽量搜一搜，整理一下这些特别好听的歌，做个专辑，在网易云上分享出来。希望能继续挖掘更多的网易云上这样的小众宝藏，虽然这些歌手在国内根本没有什么粉丝，可能也没多少人听过这些歌，但是还是要尽可能的给相同喜好的音友们去收集这些宝藏资源，尽可能多的分享给广大的音友们并让更多人有机会去听到，再去尝试喜欢上！,23113,946082,485,155
那些旋律优美的硬核〔旋律硬核〕,朋克-兴奋-欧美,介绍：上次坐同事车回家，我告诉她听硬核可以减压，她说不信。“听那么噪的歌，心不是更烦？”“但是他们歌唱的，正是你内心烦恼的，你听到了他们的宣泄，然后它带走了你的烦恼。”,6201,272435,33,186
Lana Del Rey 拉娜·德雷、翻唱、致敬,欧美-夜晚-另类/独立,介绍：最新LDR演唱会分享：wb@RoseeJoyce「你眼中倒映著棕櫚樹的婆娑 像永無止境的夏日。這就是我對妳的感覺。」「當我不再風華正茂，你還會愛我嗎？」「玻璃房，毒香水。白蘭地，丁香花。」「我們狂歡，彷彿現在是1949年。」,1182,71348,231,6
爵士舞，基本功，卡点音乐，节奏感,欧美-韩语-舞曲,介绍：最近去学爵士啦想每次跳舞的时候都听自己想听的音乐算是自用?当然喜欢也可以收藏封面:金泫雅,6870,787074,78,7
慵懒爵士｜浪漫不过期，迎接一场日落微醺,欧美-爵士-放松,介绍：落日与酒精是氛围感的代名词日落时分，约上至交好友，在爵士乐的慵懒氛围下，举起酒杯，与落日共赴一场微醺歌单封面来源：桃乐丝白兰地,15,1804,30,评论
【欧美】鼓点/氛围/R&b/旋律/说唱/,欧美-电子-驾车,介绍：会使人沧陷的欧美电音！腻而不软沉溺于此刻幻境震撼于迷离人声放松图源网络，侵删,3,103,92,评论
欧美流行 | 放肆逍遥，狂欢时光,欧美-流行-下午茶,介绍：放肆逍遥，狂欢时光,7,2035,40,评论
响指节奏 Ι 一秒入耳的小众英文歌集,欧美-流行,介绍：响指节奏响起你是不是也打起了响指呢这张歌单收录一些小众响指良曲跟着节奏希望喜欢,19294,1989314,31,80
【节奏控】超带感的英文歌（经典篇）,欧美-摇滚-经典,介绍：【节奏控系列】英文歌精选集 第一期，这些英文歌是节奏控的最爱，节奏感和旋律二者缺一不可，超好听又带感。（ 本歌单是我的歌单《【节奏控】那些超带感的音乐》的子歌单，歌单偏经典，专为那些苦苦寻找“熟悉的旋律”的童鞋准备的。 ）,239万,169258192,138,6355
【小众旋律】小闲即欢小清既静,欧美-流行-放松,介绍：：日出有盼 日落有念 心有所期 忙而不茫,2231,149236,54,8
ღ 歌词有点污但是却很好听的黄曲,欧美,介绍：嘿 今天过的怎么样 开心嘛？歌词翻译过来都是小黄文嗷～俺发四！俺真的很纯洁〃∀〃不接受合作‼️不接受合作‼️不接受合作‼️不要再私信俺啦‼️只添加俺自己喜欢的✌︎( ᐛ )✌︎还有拿小号去俺动态评论区发合作的，通通消失好嘛，删除拉黑也很废小手的好不啦够了，老子心疼俺自己( ´•̥̥̥ω•̥̥̥` ),11万,5040120,261,662
【耳机党】最好听有品又多变的英文歌单,欧美-电子-浪漫,介绍：戴上耳机，世界都是你的,2478,313217,908,32
保持乐观，热爱音乐，每天起来吃早餐！,欧美-流行-电子,介绍：自用歌单凭心情不定时更新歌单噢（新增或删除）。大部分电音和说唱移到另外两个歌单里啦。歌单顺序没有先后，按最近时间加入，歌单数量有点多，随机播放食用即可。,28万,15595715,558,1297
听完想恋爱的英文歌,欧美-浪漫,介绍：Take a piece of my heart and make it all your own，so when we are apart，you'll never be alone.–Never be alone,26018,2312055,127,106
熬夜写作业必备醒脑歌单（英文）,欧美-夜晚,介绍：希望进来的每一个小可爱能在评论区留下对自己的一句话激励呀（*/∇＼*） P.S.建议随机播放食用 会发现宝藏歌曲哦关于这个歌单我有几点想说一下1.本人对音乐并无研究，此歌单歌曲全凭个人喜好收藏。2.此歌单歌曲由本人持续收录，曲量不定，会对曲目有增减。3.此歌单风格迥异，尽管标签是“欧美”，但是可能也会有个别几首是其他语种。总的来说，此歌单属于比较燃的，曲风偏欢快，提神醒脑作用亲测有效。很感谢收藏这个歌单的小可爱们，谢谢你们。你们的收藏是我最大的鼓励。(≧∇≦)/,22万,16247472,370,3101
浪漫R&B｜Submerge香欲 如丝如梦 性感撩人,R&B/Soul-欧美-浪漫,介绍：Submerge沦陷 沉醉在感官的乐章中，尽享浪漫极致氛围，用性感武装自己，挥洒自如.,1,60,37,评论
适合上班时听的轻快的、有节奏的音乐,工作-放松-欧美,介绍：时不时更新捏,1342,177839,227,13
治渝向|像救赎的光 又像镜子里的影,流行-治愈-欧美,介绍：日出未必意味着光明，太阳也无非是一颗晨星而已。像救赎的光 又像镜子里的影。繁花落幕 就像一场雨一切归于惘然。,302,37256,201,评论
神翻译 | 你用歌词写下诗篇,欧美-流行-地铁,介绍：俗话说的好 自古网易出神翻嘛好的歌曲配上好的翻译 不听好可惜~有推荐的请随时@我，请大家猛烈的砸向我吧于9.1日修改更新~,94195,4441050,135,1253
“顶满的国外说唱/感受那些顶级flow和氛围,欧美-兴奋-放松,介绍：顶满的国外说唱、感受那些顶级flow和氛围trap音乐带给人的快乐、让我们体验贴地飞行的感觉,3209,268997,55,13
安静|那些自带高级感的英文歌,欧美-安静-旅行,介绍：龙应该藏在云里你应该藏在心里我抬头看天上的云彩偷走骄阳的热爱偷走黎明的无奈地上的泥土喜欢那些藏在云彩后面的飞鸟欢乐声中我于是发现你流光溢彩的向我走来,2959,237046,127,7
节奏感超强英文歌：跑步健身必备,欧美-流行-运动,介绍：可能你不是运动健将，只是想享受运动，那么带上耳机吧。听着那动感的歌曲，让你的脚步随着音乐跑动起来。听点节奏感不错的英文歌曲，让你的脚步更加轻快,2,89,33,评论
爵士舞蹈燃炸歌单,欧美-舞曲,介绍：爱爵士的美女必备每个单曲都是我自己编舞或上课专用这一歌单多为节奏性较强或被大家所熟知的jazz音乐会不定时更新，并会删除过时音乐！！欢迎众多dancer收藏哦！！！,68506,5511093,344,93
欧美惊艳歌曲 唤醒沉睡的耳朵,欧美,介绍：这山望着那山高 其实那山也没柴烧,42079,6052113,263,86
『欧美抒情治愈』听得见的温柔浪漫 ,流行-治愈-欧美,介绍：在此精挑细选了很多首温柔浪漫的欧美歌曲温柔浪漫的歌曲 曲曲抒情 感人至深 带来漫无边际的美妙回忆快收藏起来听一听吧！,2215,224061,64,16
宝藏R&B：那些挑动心弦的惊艳佳作,R&B/Soul-欧美-浪漫,介绍：会一直更新啦，更新会放在后面哈有好听的，也可以在评论区留言，看到我会加进去的哈最新更新2022.08英文你喜欢都可以在评论区留言。发现宝藏～～欢迎你的参与,12万,9771898,114,332
ESTP从容 | 不被束缚的松弛感,欧美-夜晚-放松,介绍：活在当下的践行者、行动派理智且精准的洞察力保持了清醒的头脑平衡了难以取舍的内心不喜欢孤独也习惯了孤独找不到的答案洒脱掉也没洒脱净不轻易共情因为很容易就会走不出去当然也喜欢陷入过去与梦想不断寻找内心里感性与理性的平衡点山海星月会是最好的解药安逸静谧的感觉可以疗愈ESTP短暂的焦虑、纠结松弛是最好的反向治愈ESTP能在无数次崩溃中慢慢自愈，能在滥情的世界里始终保持清醒，能在内卷的世界里认清自我。偶尔有些悲观，但真诚和善良永远是不变的底色,1026,84187,101,32
「Taylor Swift」全球巡演第一站唱44首歌！,欧美-流行,介绍：Taylor Swift《The Eras Tour》全球巡演第一站在亚利桑那州的格兰岱尔，这个城市甚至临时改名为“Swift City”!在这场精彩的演唱会上霉霉唱了10张专辑里的44首歌，而且她在舞台上也是非常的靓丽。难以置信能有一位歌手在演唱会现场连唱44首歌曲并且无缝衔接换造型，霉霉无敌！！！,12283,662011,44,155
虎牙琴酒ouo天花板司空震s31巅峰第一,日语-欧美-兴奋,介绍：小猫牢弟安卓q区S31巅峰第一.22300手法怪物段步第一层级别司空震！,390,55396,283,5
踏向星辰｜温柔到骨子里的浪漫英文歌,欧美-流行-浪漫,介绍：我将告别黄昏，挣脱藏身的黑暗，向光里坠落。银河便利店在贩卖星球，我用身上所有浪漫买下一颗星球，在你趴在夜里发呆的时候，朝着你的眼睛发散，星光熠熠。ʸᵒᵘ ᵃʳᵉ ᵃˢ ʷᵃʳᵐ ᵃˢ ᵗʰᵉ ˢᵘⁿˢᵉᵗ ᵍˡᵒʷ你与晚霞一样温暖ʸᵒᵘ ᵃʳᵉ ᵃˢ ʳᵒᵐᵃⁿᵗᶦᶜ ᵃˢ ᵗʰᵉ ˢᵗᵃʳ你与星光一样浪漫,6498,569894,66,94
欧美rap | 节奏与歌词的摩擦碰撞,欧美-说唱-榜单,介绍：英国说唱是一种音乐风格，尽管英国金属在大不列颠和北爱尔兰联合王国以及欧洲以外很少听说，但却是有英国说唱传统并一脉相承的音乐风格。尽管它没有很受美国hip-hop传统的影响，但许多说唱音乐人却成长在肥沃的加勒比海，因为当地的传统和方言成了hip-hop的风格。,3764,406835,56,13
旅行日记 | 去其他的城市看看不同的风景,流行-旅行-欧美,介绍：去其他的城市看看不同的风景,3,506,39,评论
PHONK/电子/迷幻失真/精选,电子-朋克-欧美,介绍：作为phonk（漂移冯克） 一种结合了爵士、放克元素，孟非斯说唱以及陷阱音乐并利用失真技术制作的暗黑迷幻电子音乐风格 并不是所有PHONK都兴奋上头 也有温柔的因为每一首都是精心挑选的 所以歌单不是很多 不过任何一首都值得单曲循环 歌单会不定时更新一首有灵魂的冯克是有画面的 不信你闭上眼睛记得戴上耳机,2904,206920,236,18
「慵懒午后」一朵花的欢颜与一剪流光的浪漫,欧美-浪漫-下午茶,介绍：「慵懒的午后花园」感受带着阳光散发出的慵懒气息与柔情蜜意。一本书；一杯茶；午后阳光暖暖洒在摇椅上，最惬意的时光。一整天手上残留着午后阳光与花瓣的余香。我是你午后手里的玉盏，为你酝酿了一世的柔情与浪漫。,26571,2508740,45,112
冬冬张宇豪 / 持续更新,欧美-说唱,介绍：听品质说唱 做品质工程 取品质老婆 过品质人生,15102,467731,136,98
欧美流行｜Active阳光女孩 快乐 治愈小调,欧美-流行-快乐,介绍：女孩子嘛，就应该洗完澡，拿着奶茶，和朋友在街边散步，吹吹风聊聊天，欢喜自在~单眼皮是气质美女 双眼皮是漂亮美女 不整容是天然美女 整容是勇敢美女 胖胖的是可爱美女 瘦瘦的是骨感美女 在座的小姐姐都是美女 美女不可以自卑~,收藏,85,87,评论
Favorite Rap | 畅想flow中感受潮流,说唱-欧美-放松,介绍：跟 随 最 新 的 欧 美 说 唱 新 单进 入 动 感 的 音 乐 世 界是 时 候 听 点 儿 小 众 的 说 唱 啦感 受 另 类 Flow 的 魅 力闭 上 眼 睛听 着 说 唱 歌 曲脑 子里 放 空 一 切 烦 恼 忧 愁陆 续 更 新 中 ·,55,12817,55,评论
『旋律Rnb➠音乐患者的解药』,欧美-R&B/Soul-浪漫,介绍：♡̆̈♡̆̈♡̆̈iloveyou♡̆̈♡̆̈♡̆̈在这个单调的生活里，我们需要浪漫的R&B。Rnb的温柔治愈我们残缺美好的心灵，让我们伴美梦入睡。有时候你得学会放手，放下一切的负担，眼不见，心不烦，也许来世，我们有缘再见。睡觉｜阅读｜开车｜旅行 都可以听的歌单，随机播放一首，希望你会喜欢。（持更）当你感到焦虑时，听听rnb，明天一定会更好，好好生活，永远做最好的自己。声音无法传播的地方，音乐可以。『我的目标是把我听过的好听的rnb都收集到这个歌单 』『私人歌单，不接投稿』,5143,296546,2603,44
听欧美经典英文民谣，比喝两瓶二锅头还上头,欧美-民谣-治愈,介绍：想和你谈一场恋爱，想和你听一首民谣；如果你已听到上头，请猫在我的怀里头！,67,4265,258,评论
开口沉醉 · 慵懒迷幻的欧美女声,欧美-流行-放松,介绍：关于歌单：歌曲是自己积累的无排名 建议随机播放暂停更新关于作者：欢迎各位能对我提出宝贵意见建议推荐歌曲也ok 嘻嘻（歌单搬运繁请注明出处）（封面评论区有介绍）感谢各位的喜欢！！！！！！！！！！！！爱您。,46万,30878580,184,1307
【杂食】补作业/笔记/手账/画画必刷,放松-欧美-学习,介绍：我的个人用歌单 ‖最近常听欧美/日系/古风/流行/泰语/韩语/纯音/钢琴/吉他/chillhop等等建这个歌单是因为点爱心的歌太多，整理不完了，还是重新开一个吧这样子hhhh也相当于推荐一些好听的歌啦✨随时变更有增加也会有删减 歌曲选择仅是个人喜好所以如果有喜欢的歌记得及时收藏封面图源网络，侵删,45928,2527903,425,240
本人写作学习歌单（全英文歌单）,欧美,介绍：分享喜欢的一段话：一个人最好的生活状态，是该看书时看书，该玩时尽情玩，看见优秀的人欣赏，看到落魄的人也不轻视，有自己的小生活和小情趣，不用去想改变世界，努力去活出自己。没人爱时专注自己，有人爱时，有能力拥抱彼此。希望我们都能成为自己想要成为的人。最后，谢谢你们的喜欢和不喜欢。,10688,642426,1698,97
【欧美】单曲循环的欧美慢摇,欧美-学习-流行,介绍：山川异域，风月同天。希望有缘遇见它的你也喜欢（っ╹◡╹)ﾉ❀会不定时更新（单主学医平时有点忙）,13649,1688420,319,86
【温柔摇滚】不顺从生命里的呐喊与温情,欧美-摇滚-旅行,介绍：摇滚（Rock and Roll）由来：起源于20世纪40年代末期的美国，主要受到节奏蓝调、乡村音乐和叮砰巷音乐的影响发展而来，并在20世纪50年代早期开始流行，迅速风靡全球。摇滚乐以其灵活大胆的表现形式和富有激情的音乐节奏表达情感，在1960年~1970年形成一股热潮。摇滚乐风格：民谣摇滚、艺术摇滚、迷幻摇滚、乡村摇滚、重金属、朋克、另类摇滚、英伦摇滚、哥特摇滚、后车库、凯尔特摇滚等。著名的摇滚乐队：The Beatles、Led Zeppelin、Nirvana、Guns N`Roses、Eagles、Pink Floyd 、Queen 、Oasis、The Rolling stones、The Velvet Underground、Suede等。(歌单收入作者认为比较深情的摇滚音乐，温柔并没有定义摇滚乐，也不是曲调缓和就是温柔，我所认为的温柔是能够缓缓的触动我，长久的使我动容，影响着我，也希望大家能感受摇滚乐孤独下的耸立，热情下的温柔，最后一首歌Fix you，我相信摇滚背后温柔的一面，一定能陪大家度过难关，愿保持真诚，保持热爱，好好活着)。拥抱自身的孤独丢掉对抗孤立的挡箭牌无论是否太过热情无论是否太过冷漠无论是否过度的欢喜无论是否极度的悲伤都要明目张胆的偏爱生命的力量从来都不在于顺从…聆听摇滚感悟不顺从的呐喊触碰摇滚感受恰似丁香枝上的温情,2031,145054,96,17
10年代欧美说唱 | 聆听青春之声,欧美-说唱,介绍：聆听青春之声,4,464,30,评论
没什么比唱起Jazz的你 更性感了,欧美-爵士-浪漫,介绍：我相信最恒久的性感不在皮相上而是深深刻在骨子里听几曲爵士女伶的莺喉只消闭上眼她们的曼妙跃然眼前这万种风情是如此的性感蓦地宛如独身于一家法兰西的浓情小咖啡馆等待 邂逅一段风雅韵事,57114,3363981,74,171
慵懒R&B / NeoSoul 32's冬日的卧室特辑,欧美-R&B/Soul,介绍：风格(仅供参考）: R&B / Trap Soul等等.希望每个听到这个歌单的人.在生活中都可以尽情享受慵懒与惬意.歌单适用于任何觉得需要Chill下的时候.封面： uygtiopy–gh2祝愉快:),160,16357,59,1
圣诞氛围｜风雪里最温暖的礼物,欧美-快乐-放松,介绍：飘飘的白色雪花摇动的叮咚的鹿铃儿欢乐的幸福心情迎接的是快乐的老人接受的难得的欢愉和放松即使天空的鹅毛覆盖了屋顶即使是积雪弥漫了道路那燃烧的火炉温暖了世上最为寒冷的冰冻不管面前摆的是都是美味佳肴在每一个角落都享用着你的呵护每一个生灵都唱着：Merry Christmas这仿佛是一种祈祷祈祷着明朝世界的和平因此在你的身上结满了祝福的星星和问候。——圣诞树,3761,523726,58,73
梦想开一家咖啡店喝下午茶,下午茶-欧美-治愈,无,32349,2723066,190,182
45首歌走进Lana Del Rey（务必依排顺听,欧美-怀旧,介绍：咳咳 我来解释一下标题写的45首 实际46首是因为总统生日快乐和国歌算一首歌！！但当你喜欢上一首歌的时候这首歌就与演唱者作词作曲人无关了你会有了自己的理解和感触愿每一个有故事的作品都能受人宠爱。歌曲的排序依据的是每一张专辑的先后时期再加上个人对她的歌曲理解而进行重新排序歌手也是人也有自己的思想歌曲则是通过播放器途径传播的灵魂好的音乐不是消遣的玩物我最喜欢的五首： 《West Coast》 《24》 《Swan Song》 《Cherry》 《Ride》 欢迎留言评论排名出你的心目最佳And Enjoy It ！,77145,3774825,46,2631
为我的思念歌一曲：欧美摇滚选集,欧美-摇滚-流行,介绍：相隔千里的牵挂，跨越时空的思念，化作吉他与架子鼓间传出的歌声。今天为大家带来一张摇滚乐选集，希望能将你的思念化作音符，飘向想要传达的地方。这里所说的思念不仅限于对恋人的思念，也包括了比如对朋友的思念（5：对Syd），对亲人的思念（4，9，23，24等），对即将逝去的生命（6）等等。排名不分先后。封面：涅槃乐队（Nirvana）的主唱柯特·柯本在1993年纽约的不插电演唱会上。这张歌单选曲的来源是较为经典的摇滚艺术家们的作品。（70-00年代为主）。这张歌单不是盘点那些著名的摇滚艺术家，主要的出发点还是作品是否表现了思念这一主题。第一次做摇滚的选集，虽然之前了解的不算少，但毕竟制作摇滚的歌单没有经验，还请各位轻拍。。更新日志：11.3 创意起源。11.4 从欧美混编集和摇滚源中抽取曲源，共54首。11.14 确定创意可行。11.24 筛除非摇滚的曲目，收于100首。之后开始慢慢优化。11.28 完成，移动至新歌单，发行。12.29 好像因为版权问题下架了两首歌，所以找了两首补上（49和93）。2017.2.11：更新了第72首。原曲（MLTR的《Take me to your heart》）严格说算Pop，所以替换了。10.23：替换了第68首Stewart Mac的《I Love You》。2018.2.3：替换了第69首Five For Fighting的《Tuesday》。花絮：1.封面人物所在的涅槃（Nirvana）乐队的作品在歌单里位于第06，81，82位。我喜欢的他们的作品好像都跟这次主题没什么关系，比如《Lithium》和《Come as you are》。。2.Pink Floyd的歌在这里总共出现了四次，分别是5，50，51，100.《Wish You Were Here》很棒但前后很难接；《Marooned》是全单的唯一一首纯乐器演奏作品，用于调节。《High Hopes》适合收尾，夏威夷吉他演奏结束之后，全曲结束之前还有个打电话的小彩蛋。3.这个单总体还是希望能吸引更多对摇滚有些兴趣但了解不多的人来了解摇滚，所以收录的不乏一些口味比较大众的作品，还请各位摇滚乐迷理解。。谢谢您的欣赏！,16万,10451980,100,1320
圣诞节不可错过的欧美歌曲,欧美-快乐-放松,介绍：12月来了，不用我说你也知道该听什么了,197,29331,159,1
【电音】听了会上瘾的复古Synthwave,欧美-电子-80后,介绍：本歌单收录的曲目大多属于Synthwave（合成器浪潮）领域里的音乐，因其种类繁多，我仅选取了节奏和旋律偏流行，带有些许复古感觉曲目，不包括游戏及原声类方面的。歌单内所选曲目，是在数十个相关音乐制作人主页，试听上千首曲目中，精选出来那些我比较喜欢，也较有代表的曲目，再经过多次筛选，最终压缩成现在的精选歌单。本人非专业，分享出来，愿与那些有着共同音乐喜好之人共享。,23732,1584103,109,222
跑步燃脂，健身运动，节奏音乐,欧美-运动-快乐,介绍：健身，跑步，让你快乐的节奏，还不快一起动起来！,101,43083,78,评论
旋律R&B: 造一个浪漫乌托邦,欧美-R&B/Soul-放松,介绍：自驾在宽广马路，一个人的自驾游大约是一个人的终极浪漫，那关于浪漫就关于R&B，绝对的慵懒自在,收藏,15,53,评论
【绝美人声+完美电音】，触电节奏一秒倾心~,欧美-电子-清新,介绍：为保持歌单质量，会持续删除和更新歌曲，都是不烂大街的电音好曲，高潮部分有惊喜！带上耳机会起飞哦~（更新歌曲在前十首随机排布）,23万,18194922,110,799
小众且惊艳 • 私人英文宝藏单曲,欧美-流行,介绍：ᴍᴀʏ ᴀʟʟ ᴛʜᴇ ɢᴏᴏᴅ ᴛʜɪɴɢꜱ ʙᴇ ᴀꜱ ʏᴏᴜ ᴡɪꜱʜ.愿所有的美好，都如你所愿。,62556,4166868,731,166
舞蹈热身 编舞（不定时更新）点个关注,欧美-运动-放松,介绍：平时的舞蹈热身的曲目 不知道为什么好多歌曲都要vip 尽量更新都能听的歌曲 也包括一些自编舞蹈和比赛舞曲 抖腿神曲,16148,1544255,107,26
沉浸音乐 | 欧美流行曲带来放松氛围,欧美-流行-放松,介绍：欧美流行曲带来放松氛围,4,1023,40,评论
来一杯下午茶 | 流连忘返的咖啡小馆,欧美-流行-下午茶,介绍：流连忘返的咖啡小馆,10,1363,40,评论
欧美R&B·质感“沦陷”情绪沉淀,欧美-R&B/Soul,介绍：R&B 歌曲节奏布鲁斯这谁顶得住啊，情感的抒发，不张扬而舒适的节奏。 R&B 音乐就是我心中的“情绪粉碎机”沉浸式的听歌体验一定不要错过 R&B 音乐。闭上眼睛一起体验这场音乐盛典吧，任由情绪在歌声中蔓延,3219,343373,110,7
欧美｜欢声笑语，撒满旅途,欧美-流行,介绍：海浪裹挟着细沙穿过脚趾 希望风留在发间久一点,97,31081,19,1
Acoustic | 在恬静温柔中浅淡清欢,欧美-安静-清晨,介绍：周末清晨 有稀少的露水被晨光冲淡的薄雾 渐退 散开我紧贴着 感受你温柔的怀抱微风拂过淡雅的花香这岁月静好 融化了所有尖锐时光恬静 温暖了记忆默然相爱 寂静欢喜09.07. 2019-KooTo-,61165,3932771,102,277
R&B SOUL深陷温柔 ,夜晚-R&B/Soul-欧美,介绍：远离喧嚣的城市深邃的歌声触及灵魂柔和的旋律使人沉浸静谧的时刻与音乐相伴 R&B/Soul/Hiphop,49027,2073277,187,37
泰勒斯威夫特霉霉时代ERAS巡回演唱会大电影,流行-欧美-夜晚,介绍：啊啊啊，12月！给我冲！我们一起去电影院！(好吧，得一月了)(啊啊啊又说是1231！),4416,109354,43,102
索尼音乐精选：史上最强圣诞歌单,欧美-快乐,介绍：又到一年一度圣诞节，这个冬天的雪和冬日的阳光，会伴随着这一份圣诞典藏音乐，带给你无尽的温暖和欢乐！,91,3698,30,11
音乐不眠！那些音乐题材的电影,影视原声-欧美-经典,介绍：1.2曾经3.4.5歌曲改变人生6如晴天，似雨天7.8无人引航9.10醉乡民谣11.12八月迷情13.14爆裂鼓手15.16.17爱乐之城18.19.20唱街21.歌舞青春22.23如果我留下24.25完美音调26.27弗兰克28.名扬四海29.音乐永不停歇30.K歌情人31.32摇滚夏令营33.34汉娜蒙塔娜35海盗电台36十字路口37.八公里38.摇滚校园39.疯狂的心40.乡谣情缘41.贝利叶一家42.44放牛班的春天45海上钢琴师46.47钢琴师48.49音乐之声50.51芝加哥52.53歌剧魅影54.55.56不能说的秘密,96622,5912673,54,784
锻炼歌曲｜放弃多巴胺 追求内啡肽,欧美-兴奋,介绍：“放弃多巴胺，追求内啡肽”。最近常常看到这句话，似懂非懂，查阅了一番结合自己的理解分享给大家。晚上刷手机，即使眼睛很累了就是舍不得睡。总期待下一个会更精彩，总想等等看。简单来说，不断翻看下一个内容的行为就是多巴胺驱使的，告诉你马上就会有快乐的事情啦。多巴胺像个坏蛋，会让你上瘾，想要持续获得兴奋，就要不断的刺激自己，甚至加大剂量。所以往后的每天睡得越来越晚。关于内啡肽呢。跑步跑到一半，非常累想放弃的时候你又咬咬牙坚持下去，随后某个瞬间异常兴奋，浑身充满了力气直到跑完全程。那个痛苦过后因为自己的坚持出现的异常兴奋的极点就是内啡肽。让人挣扎着获得快乐，既满足又有成就。因此运动减肥，如果你只是做了前半程，流点汗稍微累点就就停下来发个朋友圈，这只能获得短暂多巴胺的快乐、不长久，所以没效果。只有做全程，找到极点，坚持下去，有点累想放弃的时候，再扛过去，出现那个让自己浑身又充满力量的瞬间，才会最大化的具备满足感和成就感。,36,6529,50,评论
温柔的英文歌｜睡觉时听的治愈音乐,欧美-夜晚-放松,介绍：制作不易，喜欢就帮忙点个收藏或转发，感谢！,79,6189,123,评论
忘不了的人就像月亮 到了晚上才特别明显.,欧美-流行-伤感,介绍：回忆交错之前，就已经发现自己逾距了，真要说还剩些什么遗憾，或许只是我们的爱不可求吧。既然曲终人亦散，那不如彼此换掉那颗北斗星，曾多少次暗示分离，考虑过也许无能为力，不如试着假设错过。你走之后的雨季，我独自漫步在零碎记忆当中，悲伤是这场故事的代名词，到来了，我们不过是这场故事中的虚拟人设，结局如同镜花水月，只可惜我过去太嚣张，未曾想过自己没能力打破这无形的沧桑，于是，我选择静悄悄地，醉西风，独惆怅。,47,60090,80,评论
欧美精选| 温柔轻唱，散步兜风恰好时,欧美-电子-流行,介绍：午后湖边微步柔影坠入湖中摔碎了幻化成片片晶莹微风拂过岸边垂柳倾斜着柔弱身躯千万细细枝条低垂春燕轻叩湖面生怕打破这醉人的静谧歌单里的每首歌都很温柔，带着这个歌单，去开启你的湖边漫步吧！,47553,4647915,91,265
「欧美男声」开口跪/惊艳欧美男声,欧美-流行-快乐,介绍：开口既跪的欧美男声-磁性 低沉 性感，哪种男声是你最爱的呢~歌单只是分享 有更多宝藏歌曲欢迎小伙伴加入哦—————— ——————封面是戳爷 Troye Sivan.,3860,521479,130,37
音乐狂欢 | 属于你的浴室party,欧美-流行-快乐,介绍：属于你的浴室party,7,994,40,评论
超嗨车载DJ：一路火花带闪电,欧美-电子-驾车,介绍：劲爆车载DJ来袭，听最嗨的曲，开最快的车，一路火花带闪电！,90018,12288268,253,126
